2079	1	1956
703	2	112
6	1	498
591	6	32
407	11	16
41	8	348
1308	5	82
1759	6	108
8	1	731
863	2	309
1647	2	321
1334	5	347
701	6	108
700	5	521
1604	1	863
1807	5	171
8	1	1076
786	5	586
613	2	524
12	1	55
41	8	1288
41	8	646
1612	2	6
1176	1	68
41	8	587
341	2	804
380	0	1706
59	1	725
496	0	340
1413	2	8
633	13	632
133	0	336
1578	2	1577
1473	2	24
8	11	125
776	5	23
1332	5	171
595	1	542
101	1	666
1238	5	658
2244	1	848
17	1	62
312	6	365
103	1	55
1034	5	737
657	5	171
708	2	17
110	2	573
565	1	110
103	1	1507
1028	2	59
618	2	96
174	1	518
392	4	723
101	1	330
553	13	1506
126	5	737
132	9	445
1326	2	1920
494	0	716
1128	6	108
945	2	723
1218	1	555
414	8	1428
125	3	8
1504	10	1881
1776	5	444
30	11	819
439	5	946
448	5	82
2184	1	86
1377	2	1691
628	6	40
12	1	1129
2109	1	534
165	4	321
447	1	998
313	5	82
163	1	1536
41	8	1441
1195	1	1091
365	0	478
481	2	52
657	5	84
964	12	162
1090	2	2196
1549	1	44
108	0	749
103	1	1213
1923	2	101
41	8	639
285	7	414
32	0	1129
394	5	395
1230	3	15
1152	5	540
1342	2	153
36	0	35
41	8	1406
123	8	925
1075	2	1361
108	0	137
2026	5	631
37	5	84
16	0	919
944	1	1811
1011	2	1010
357	1	1117
1402	5	314
157	10	662
524	1	14
1652	2	182
530	2	139
41	8	2044
1150	5	857
702	2	1206
217	1	1339
1509	2	96
53	6	190
101	1	1441
43	1	2050
1573	2	43
1454	4	321
1782	1	443
610	6	380
129	2	17
731	2	266
786	2	1539
101	1	1551
1304	9	188
1485	2	1099
147	5	288
1899	1	1898
59	1	1112
1587	5	84
57	5	631
2068	2	1322
239	5	82
40	0	749
662	1	157
1342	5	171
2157	2	135
201	3	447
575	2	2213
41	8	2070
138	5	314
1190	5	66
1421	6	365
2296	1	326
693	2	320
243	2	2
494	0	1352
125	0	825
41	8	1250
96	1	428
41	8	200
96	1	1244
2142	5	84
43	1	1576
323	2	1545
41	8	812
494	3	101
263	2	375
16	0	1057
1566	9	155
16	3	527
1685	2	24
1686	1	95
1022	5	314
2067	7	123
109	8	111
958	2	2
583	6	380
902	4	2
4	1	2136
109	8	1483
889	11	819
1117	5	586
109	8	1136
940	5	171
359	5	1304
793	2	1450
278	2	103
203	2	1142
4	1	891
811	5	433
1565	1	575
412	9	133
163	1	916
1587	5	1705
16	3	17
108	0	700
1845	1	1653
939	6	380
41	8	866
297	2	101
1097	2	113
945	5	962
306	1	394
16	13	255
6	1	518
371	10	1561
655	4	1073
162	0	1247
496	0	731
163	1	1406
1693	2	320
108	0	169
41	8	1289
171	4	783
736	1	915
1046	5	658
674	5	46
407	1	404
9	6	108
389	1	1106
815	9	108
228	1	400
157	10	2127
1094	11	219
96	1	543
82	9	482
1294	5	66
970	10	1696
123	8	1894
140	1	1481
377	1	861
17	1	974
532	13	1882
108	0	413
993	5	171
1537	2	783
198	2	1802
1820	2	814
139	1	1738
41	8	1538
167	5	681
1251	5	681
861	2	24
1616	4	244
493	2	814
2054	2	1729
1420	1	769
153	1	1704
680	6	32
929	2	928
41	8	582
490	1	179
449	1	1053
77	2	2130
108	0	1027
91	4	459
1354	2	59
919	5	66
924	2	922
4	1	866
308	2	2341
17	1	910
746	5	1901
2142	2	140
249	2	140
405	5	631
1448	1	1536
1117	2	317
41	8	883
1336	1	1151
747	2	101
1741	5	363
406	2	59
893	2	266
1237	2	140
16	0	53
358	2	537
1043	6	190
1121	2	562
547	5	82
534	10	533
1292	2	153
289	2	2188
203	5	540
152	2	59
1101	2	43
1027	6	16
525	2	24
1482	1	243
32	0	1961
188	5	477
511	1	105
604	1	921
1475	5	1863
109	8	2064
697	5	586
1044	1	195
537	1	1354
1421	5	347
123	8	427
449	1	628
414	3	377
139	1	394
50	1	907
1206	1	702
108	0	677
41	8	1213
1005	5	171
212	5	82
811	5	46
108	0	263
107	1	597
84	4	1131
103	1	408
1444	1	976
450	2	447
560	6	16
414	8	1373
690	6	16
1844	2	163
100	5	82
191	2	1285
1208	6	455
139	1	628
41	8	985
109	8	1910
197	6	108
929	2	43
82	9	316
687	5	1274
380	0	1993
1876	2	1336
32	0	1422
547	5	171
145	2	146
16	0	463
352	4	526
1932	1	622
0	0	1122
16	0	1822
370	5	815
620	5	735
53	6	380
1093	2	867
117	5	586
202	2	1290
1384	5	66
357	11	16
1107	2	59
1027	2	59
41	8	591
101	1	464
524	1	196
239	3	459
37	2	545
513	2	101
1020	2	266
1589	2	852
108	0	1399
123	8	1824
41	8	2136
266	1	793
41	8	1399
109	14	486
602	10	768
